datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-09 20:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°45'23.75""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'36.85""",Punarvasu,Jupiter,2,7th House,7,180,180.237,0.237,Standard
2026-01-09 20:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'36.85""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°45'23.75""",Purva Ashadha,Venus,4,7th House,7,180,179.763,0.237,Weak
2026-01-09 20:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°46'10.92""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'31.79""",Punarvasu,Jupiter,2,7th House,7,180,180.2225,0.2225,Standard
2026-01-09 20:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'31.79""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°46'10.92""",Purva Ashadha,Venus,4,7th House,7,180,179.7775,0.2225,Weak
2026-01-09 21:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°46'58.09""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'26.72""",Punarvasu,Jupiter,2,7th House,7,180,180.208,0.208,Standard
2026-01-09 21:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'26.72""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°46'58.09""",Purva Ashadha,Venus,4,7th House,7,180,179.792,0.208,Weak
2026-01-09 21:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°47'45.26""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'21.66""",Punarvasu,Jupiter,2,7th House,7,180,180.1934,0.1934,Standard
2026-01-09 21:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'21.66""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°47'45.26""",Purva Ashadha,Venus,4,7th House,7,180,179.8066,0.1934,Weak
2026-01-09 21:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°48'32.44""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'16.60""",Punarvasu,Jupiter,2,7th House,7,180,180.1789,0.1789,Standard
2026-01-09 21:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'16.60""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°48'32.44""",Purva Ashadha,Venus,4,7th House,7,180,179.8211,0.1789,Weak
2026-01-09 21:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°49'19.61""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'11.54""",Punarvasu,Jupiter,2,7th House,7,180,180.1644,0.1644,Standard
2026-01-09 21:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'11.54""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°49'19.61""",Purva Ashadha,Venus,4,7th House,7,180,179.8356,0.1644,Weak
2026-01-09 22:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°50'06.78""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'06.48""",Punarvasu,Jupiter,2,7th House,7,180,180.1499,0.1499,Standard
2026-01-09 22:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'06.48""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°50'06.78""",Purva Ashadha,Venus,4,7th House,7,180,179.8501,0.1499,Weak
2026-01-09 22:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°50'53.95""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°59'01.41""",Punarvasu,Jupiter,2,7th House,7,180,180.1354,0.1354,Standard
2026-01-09 22:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°59'01.41""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°50'53.95""",Purva Ashadha,Venus,4,7th House,7,180,179.8646,0.1354,Weak
2026-01-09 22:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°51'41.12""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°58'56.35""",Punarvasu,Jupiter,2,7th House,7,180,180.1209,0.1209,Standard
2026-01-09 22:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°58'56.35""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°51'41.12""",Purva Ashadha,Venus,4,7th House,7,180,179.8791,0.1209,Weak
2026-01-09 22:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°52'28.29""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°58'51.29""",Punarvasu,Jupiter,2,7th House,7,180,180.1064,0.1064,Standard
2026-01-09 22:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°58'51.29""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°52'28.29""",Purva Ashadha,Venus,4,7th House,7,180,179.8936,0.1064,Weak
2026-01-09 23:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°53'15.46""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°58'46.23""",Punarvasu,Jupiter,2,7th House,7,180,180.0919,0.0919,Standard
2026-01-09 23:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°58'46.23""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°53'15.46""",Purva Ashadha,Venus,4,7th House,7,180,179.9081,0.0919,Weak
2026-01-09 23:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°54'02.63""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°58'41.17""",Punarvasu,Jupiter,2,7th House,7,180,180.0774,0.0774,Standard
2026-01-09 23:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°58'41.17""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°54'02.63""",Purva Ashadha,Venus,4,7th House,7,180,179.9226,0.0774,Weak
2026-01-09 23:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°54'49.80""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°58'36.10""",Punarvasu,Jupiter,2,7th House,7,180,180.0629,0.0629,Standard
2026-01-09 23:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°58'36.10""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°54'49.80""",Purva Ashadha,Venus,4,7th House,7,180,179.9371,0.0629,Weak
2026-01-09 23:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"25°55'36.97""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°58'31.04""",Punarvasu,Jupiter,2,7th House,7,180,180.0484,0.0484,Standard
2026-01-09 23:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°58'31.04""",Punarvasu,Jupiter,2,Venus,Sagittarius,Nhân Mã,"25°55'36.97""",Purva Ashadha,Venus,4,7th House,7,180,179.9516,0.0484,Weak
