datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-09 21:15:00,Parashara_Drishti,Mars,Sagittarius,"25°04'32.50""",Jupiter,Gemini,"25°59'21.66""",7th House,7,180,180.9137,0.9137,Weak
2026-01-09 21:15:00,Parashara_Drishti,Jupiter,Gemini,"25°59'21.66""",Mars,Sagittarius,"25°04'32.50""",7th House,7,180,179.0863,0.9137,Weak
2026-01-09 21:30:00,Parashara_Drishti,Mars,Sagittarius,"25°05'01.45""",Jupiter,Gemini,"25°59'16.60""",7th House,7,180,180.9042,0.9042,Weak
2026-01-09 21:30:00,Parashara_Drishti,Jupiter,Gemini,"25°59'16.60""",Mars,Sagittarius,"25°05'01.45""",7th House,7,180,179.0958,0.9042,Weak
2026-01-09 21:45:00,Parashara_Drishti,Mars,Sagittarius,"25°05'30.39""",Jupiter,Gemini,"25°59'11.54""",7th House,7,180,180.8948,0.8948,Weak
2026-01-09 21:45:00,Parashara_Drishti,Jupiter,Gemini,"25°59'11.54""",Mars,Sagittarius,"25°05'30.39""",7th House,7,180,179.1052,0.8948,Weak
2026-01-09 22:00:00,Parashara_Drishti,Mars,Sagittarius,"25°05'59.34""",Jupiter,Gemini,"25°59'06.48""",7th House,7,180,180.8853,0.8853,Weak
2026-01-09 22:00:00,Parashara_Drishti,Jupiter,Gemini,"25°59'06.48""",Mars,Sagittarius,"25°05'59.34""",7th House,7,180,179.1147,0.8853,Weak
2026-01-09 22:15:00,Parashara_Drishti,Mars,Sagittarius,"25°06'28.28""",Jupiter,Gemini,"25°59'01.41""",7th House,7,180,180.8759,0.8759,Weak
2026-01-09 22:15:00,Parashara_Drishti,Jupiter,Gemini,"25°59'01.41""",Mars,Sagittarius,"25°06'28.28""",7th House,7,180,179.1241,0.8759,Weak
2026-01-09 22:30:00,Parashara_Drishti,Mars,Sagittarius,"25°06'57.23""",Jupiter,Gemini,"25°58'56.35""",7th House,7,180,180.8664,0.8664,Weak
2026-01-09 22:30:00,Parashara_Drishti,Jupiter,Gemini,"25°58'56.35""",Mars,Sagittarius,"25°06'57.23""",7th House,7,180,179.1336,0.8664,Weak
2026-01-09 22:45:00,Parashara_Drishti,Mars,Sagittarius,"25°07'26.18""",Jupiter,Gemini,"25°58'51.29""",7th House,7,180,180.857,0.857,Weak
2026-01-09 22:45:00,Parashara_Drishti,Jupiter,Gemini,"25°58'51.29""",Mars,Sagittarius,"25°07'26.18""",7th House,7,180,179.143,0.857,Weak
2026-01-09 23:00:00,Parashara_Drishti,Mars,Sagittarius,"25°07'55.12""",Jupiter,Gemini,"25°58'46.23""",7th House,7,180,180.8475,0.8475,Weak
2026-01-09 23:00:00,Parashara_Drishti,Jupiter,Gemini,"25°58'46.23""",Mars,Sagittarius,"25°07'55.12""",7th House,7,180,179.1525,0.8475,Weak
2026-01-09 23:15:00,Parashara_Drishti,Mars,Sagittarius,"25°08'24.07""",Jupiter,Gemini,"25°58'41.17""",7th House,7,180,180.8381,0.8381,Weak
2026-01-09 23:15:00,Parashara_Drishti,Jupiter,Gemini,"25°58'41.17""",Mars,Sagittarius,"25°08'24.07""",7th House,7,180,179.1619,0.8381,Weak
2026-01-09 23:30:00,Parashara_Drishti,Mars,Sagittarius,"25°08'53.02""",Jupiter,Gemini,"25°58'36.10""",7th House,7,180,180.8286,0.8286,Weak
2026-01-09 23:30:00,Parashara_Drishti,Jupiter,Gemini,"25°58'36.10""",Mars,Sagittarius,"25°08'53.02""",7th House,7,180,179.1714,0.8286,Weak
2026-01-09 23:45:00,Parashara_Drishti,Mars,Sagittarius,"25°09'21.96""",Jupiter,Gemini,"25°58'31.04""",7th House,7,180,180.8192,0.8192,Weak
2026-01-09 23:45:00,Parashara_Drishti,Jupiter,Gemini,"25°58'31.04""",Mars,Sagittarius,"25°09'21.96""",7th House,7,180,179.1808,0.8192,Weak
