datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-10 05:00:00,Parashara_Drishti,Mars,Sagittarius,"25°19'29.91""",Jupiter,Gemini,"25°56'44.73""",7th House,7,180,180.6208,0.6208,Weak
2026-01-10 05:00:00,Parashara_Drishti,Jupiter,Gemini,"25°56'44.73""",Mars,Sagittarius,"25°19'29.91""",7th House,7,180,179.3792,0.6208,Weak
2026-01-10 05:15:00,Parashara_Drishti,Mars,Sagittarius,"25°19'58.87""",Jupiter,Gemini,"25°56'39.66""",7th House,7,180,180.6113,0.6113,Weak
2026-01-10 05:15:00,Parashara_Drishti,Jupiter,Gemini,"25°56'39.66""",Mars,Sagittarius,"25°19'58.87""",7th House,7,180,179.3887,0.6113,Weak
2026-01-10 05:30:00,Parashara_Drishti,Mars,Sagittarius,"25°20'27.82""",Jupiter,Gemini,"25°56'34.60""",7th House,7,180,180.6019,0.6019,Weak
2026-01-10 05:30:00,Parashara_Drishti,Jupiter,Gemini,"25°56'34.60""",Mars,Sagittarius,"25°20'27.82""",7th House,7,180,179.3981,0.6019,Weak
2026-01-10 05:45:00,Parashara_Drishti,Mars,Sagittarius,"25°20'56.77""",Jupiter,Gemini,"25°56'29.54""",7th House,7,180,180.5924,0.5924,Weak
2026-01-10 05:45:00,Parashara_Drishti,Jupiter,Gemini,"25°56'29.54""",Mars,Sagittarius,"25°20'56.77""",7th House,7,180,179.4076,0.5924,Weak
2026-01-10 06:00:00,Parashara_Drishti,Mars,Sagittarius,"25°21'25.73""",Jupiter,Gemini,"25°56'24.48""",7th House,7,180,180.583,0.583,Weak
2026-01-10 06:00:00,Parashara_Drishti,Jupiter,Gemini,"25°56'24.48""",Mars,Sagittarius,"25°21'25.73""",7th House,7,180,179.417,0.583,Weak
2026-01-10 06:15:00,Parashara_Drishti,Mars,Sagittarius,"25°21'54.68""",Jupiter,Gemini,"25°56'19.41""",7th House,7,180,180.5735,0.5735,Weak
2026-01-10 06:15:00,Parashara_Drishti,Jupiter,Gemini,"25°56'19.41""",Mars,Sagittarius,"25°21'54.68""",7th House,7,180,179.4265,0.5735,Weak
2026-01-10 06:30:00,Parashara_Drishti,Mars,Sagittarius,"25°22'23.63""",Jupiter,Gemini,"25°56'14.35""",7th House,7,180,180.5641,0.5641,Weak
2026-01-10 06:30:00,Parashara_Drishti,Jupiter,Gemini,"25°56'14.35""",Mars,Sagittarius,"25°22'23.63""",7th House,7,180,179.4359,0.5641,Weak
2026-01-10 06:45:00,Parashara_Drishti,Mars,Sagittarius,"25°22'52.59""",Jupiter,Gemini,"25°56'09.29""",7th House,7,180,180.5546,0.5546,Weak
2026-01-10 06:45:00,Parashara_Drishti,Jupiter,Gemini,"25°56'09.29""",Mars,Sagittarius,"25°22'52.59""",7th House,7,180,179.4454,0.5546,Weak
2026-01-10 07:00:00,Parashara_Drishti,Mars,Sagittarius,"25°23'21.54""",Jupiter,Gemini,"25°56'04.22""",7th House,7,180,180.5452,0.5452,Weak
2026-01-10 07:00:00,Parashara_Drishti,Jupiter,Gemini,"25°56'04.22""",Mars,Sagittarius,"25°23'21.54""",7th House,7,180,179.4548,0.5452,Weak
2026-01-10 07:15:00,Parashara_Drishti,Mars,Sagittarius,"25°23'50.50""",Jupiter,Gemini,"25°55'59.16""",7th House,7,180,180.5357,0.5357,Weak
2026-01-10 07:15:00,Parashara_Drishti,Jupiter,Gemini,"25°55'59.16""",Mars,Sagittarius,"25°23'50.50""",7th House,7,180,179.4643,0.5357,Weak
2026-01-10 07:30:00,Parashara_Drishti,Mars,Sagittarius,"25°24'19.45""",Jupiter,Gemini,"25°55'54.10""",7th House,7,180,180.5263,0.5263,Weak
2026-01-10 07:30:00,Parashara_Drishti,Jupiter,Gemini,"25°55'54.10""",Mars,Sagittarius,"25°24'19.45""",7th House,7,180,179.4737,0.5263,Weak
2026-01-10 07:45:00,Parashara_Drishti,Mars,Sagittarius,"25°24'48.41""",Jupiter,Gemini,"25°55'49.04""",7th House,7,180,180.5168,0.5168,Weak
2026-01-10 07:45:00,Parashara_Drishti,Jupiter,Gemini,"25°55'49.04""",Mars,Sagittarius,"25°24'48.41""",7th House,7,180,179.4832,0.5168,Weak
2026-01-10 08:00:00,Parashara_Drishti,Mars,Sagittarius,"25°25'17.36""",Jupiter,Gemini,"25°55'43.97""",7th House,7,180,180.5074,0.5074,Weak
2026-01-10 08:00:00,Parashara_Drishti,Jupiter,Gemini,"25°55'43.97""",Mars,Sagittarius,"25°25'17.36""",7th House,7,180,179.4926,0.5074,Weak
2026-01-10 08:15:00,Parashara_Drishti,Mars,Sagittarius,"25°25'46.32""",Jupiter,Gemini,"25°55'38.91""",7th House,7,180,180.4979,0.4979,Weak
2026-01-10 08:15:00,Parashara_Drishti,Jupiter,Gemini,"25°55'38.91""",Mars,Sagittarius,"25°25'46.32""",7th House,7,180,179.5021,0.4979,Weak
2026-01-10 08:30:00,Parashara_Drishti,Mars,Sagittarius,"25°26'15.27""",Jupiter,Gemini,"25°55'33.85""",7th House,7,180,180.4885,0.4885,Weak
2026-01-10 08:30:00,Parashara_Drishti,Jupiter,Gemini,"25°55'33.85""",Mars,Sagittarius,"25°26'15.27""",7th House,7,180,179.5115,0.4885,Weak
2026-01-10 08:45:00,Parashara_Drishti,Mars,Sagittarius,"25°26'44.23""",Jupiter,Gemini,"25°55'28.78""",7th House,7,180,180.479,0.479,Weak
2026-01-10 08:45:00,Parashara_Drishti,Jupiter,Gemini,"25°55'28.78""",Mars,Sagittarius,"25°26'44.23""",7th House,7,180,179.521,0.479,Weak
2026-01-10 09:00:00,Parashara_Drishti,Mars,Sagittarius,"25°27'13.19""",Jupiter,Gemini,"25°55'23.72""",7th House,7,180,180.4696,0.4696,Weak
2026-01-10 09:00:00,Parashara_Drishti,Jupiter,Gemini,"25°55'23.72""",Mars,Sagittarius,"25°27'13.19""",7th House,7,180,179.5304,0.4696,Weak
2026-01-10 09:15:00,Parashara_Drishti,Mars,Sagittarius,"25°27'42.14""",Jupiter,Gemini,"25°55'18.66""",7th House,7,180,180.4601,0.4601,Weak
2026-01-10 09:15:00,Parashara_Drishti,Jupiter,Gemini,"25°55'18.66""",Mars,Sagittarius,"25°27'42.14""",7th House,7,180,179.5399,0.4601,Weak
2026-01-10 09:30:00,Parashara_Drishti,Mars,Sagittarius,"25°28'11.10""",Jupiter,Gemini,"25°55'13.60""",7th House,7,180,180.4507,0.4507,Weak
2026-01-10 09:30:00,Parashara_Drishti,Jupiter,Gemini,"25°55'13.60""",Mars,Sagittarius,"25°28'11.10""",7th House,7,180,179.5493,0.4507,Weak
2026-01-10 09:45:00,Parashara_Drishti,Mars,Sagittarius,"25°28'40.06""",Jupiter,Gemini,"25°55'08.53""",7th House,7,180,180.4412,0.4412,Weak
2026-01-10 09:45:00,Parashara_Drishti,Jupiter,Gemini,"25°55'08.53""",Mars,Sagittarius,"25°28'40.06""",7th House,7,180,179.5588,0.4412,Weak
2026-01-10 10:00:00,Parashara_Drishti,Mars,Sagittarius,"25°29'09.02""",Jupiter,Gemini,"25°55'03.47""",7th House,7,180,180.4318,0.4318,Weak
2026-01-10 10:00:00,Parashara_Drishti,Jupiter,Gemini,"25°55'03.47""",Mars,Sagittarius,"25°29'09.02""",7th House,7,180,179.5682,0.4318,Weak
2026-01-10 10:15:00,Parashara_Drishti,Mars,Sagittarius,"25°29'37.97""",Jupiter,Gemini,"25°54'58.41""",7th House,7,180,180.4223,0.4223,Weak
2026-01-10 10:15:00,Parashara_Drishti,Jupiter,Gemini,"25°54'58.41""",Mars,Sagittarius,"25°29'37.97""",7th House,7,180,179.5777,0.4223,Weak
2026-01-10 10:30:00,Parashara_Drishti,Mars,Sagittarius,"25°30'06.93""",Jupiter,Gemini,"25°54'53.34""",7th House,7,180,180.4129,0.4129,Weak
2026-01-10 10:30:00,Parashara_Drishti,Jupiter,Gemini,"25°54'53.34""",Mars,Sagittarius,"25°30'06.93""",7th House,7,180,179.5871,0.4129,Weak
2026-01-10 10:45:00,Parashara_Drishti,Mars,Sagittarius,"25°30'35.89""",Jupiter,Gemini,"25°54'48.28""",7th House,7,180,180.4034,0.4034,Weak
2026-01-10 10:45:00,Parashara_Drishti,Jupiter,Gemini,"25°54'48.28""",Mars,Sagittarius,"25°30'35.89""",7th House,7,180,179.5966,0.4034,Weak
2026-01-10 11:00:00,Parashara_Drishti,Mars,Sagittarius,"25°31'04.85""",Jupiter,Gemini,"25°54'43.22""",7th House,7,180,180.394,0.394,Weak
2026-01-10 11:00:00,Parashara_Drishti,Jupiter,Gemini,"25°54'43.22""",Mars,Sagittarius,"25°31'04.85""",7th House,7,180,179.606,0.394,Weak
2026-01-10 11:15:00,Parashara_Drishti,Mars,Sagittarius,"25°31'33.81""",Jupiter,Gemini,"25°54'38.15""",7th House,7,180,180.3845,0.3845,Weak
2026-01-10 11:15:00,Parashara_Drishti,Jupiter,Gemini,"25°54'38.15""",Mars,Sagittarius,"25°31'33.81""",7th House,7,180,179.6155,0.3845,Weak
2026-01-10 11:30:00,Parashara_Drishti,Mars,Sagittarius,"25°32'02.77""",Jupiter,Gemini,"25°54'33.09""",7th House,7,180,180.3751,0.3751,Weak
2026-01-10 11:30:00,Parashara_Drishti,Jupiter,Gemini,"25°54'33.09""",Mars,Sagittarius,"25°32'02.77""",7th House,7,180,179.6249,0.3751,Weak
2026-01-10 11:45:00,Parashara_Drishti,Mars,Sagittarius,"25°32'31.72""",Jupiter,Gemini,"25°54'28.03""",7th House,7,180,180.3656,0.3656,Weak
2026-01-10 11:45:00,Parashara_Drishti,Jupiter,Gemini,"25°54'28.03""",Mars,Sagittarius,"25°32'31.72""",7th House,7,180,179.6344,0.3656,Weak
2026-01-10 12:00:00,Parashara_Drishti,Mars,Sagittarius,"25°33'00.68""",Jupiter,Gemini,"25°54'22.96""",7th House,7,180,180.3562,0.3562,Weak
2026-01-10 12:00:00,Parashara_Drishti,Jupiter,Gemini,"25°54'22.96""",Mars,Sagittarius,"25°33'00.68""",7th House,7,180,179.6438,0.3562,Weak
2026-01-10 12:15:00,Parashara_Drishti,Mars,Sagittarius,"25°33'29.64""",Jupiter,Gemini,"25°54'17.90""",7th House,7,180,180.3467,0.3467,Weak
2026-01-10 12:15:00,Parashara_Drishti,Jupiter,Gemini,"25°54'17.90""",Mars,Sagittarius,"25°33'29.64""",7th House,7,180,179.6533,0.3467,Weak
2026-01-10 12:30:00,Parashara_Drishti,Mars,Sagittarius,"25°33'58.60""",Jupiter,Gemini,"25°54'12.84""",7th House,7,180,180.3373,0.3373,Weak
2026-01-10 12:30:00,Parashara_Drishti,Jupiter,Gemini,"25°54'12.84""",Mars,Sagittarius,"25°33'58.60""",7th House,7,180,179.6627,0.3373,Weak
2026-01-10 12:45:00,Parashara_Drishti,Mars,Sagittarius,"25°34'27.56""",Jupiter,Gemini,"25°54'07.77""",7th House,7,180,180.3278,0.3278,Weak
2026-01-10 12:45:00,Parashara_Drishti,Jupiter,Gemini,"25°54'07.77""",Mars,Sagittarius,"25°34'27.56""",7th House,7,180,179.6722,0.3278,Weak
2026-01-10 13:00:00,Parashara_Drishti,Mars,Sagittarius,"25°34'56.52""",Jupiter,Gemini,"25°54'02.71""",7th House,7,180,180.3184,0.3184,Weak
2026-01-10 13:00:00,Parashara_Drishti,Jupiter,Gemini,"25°54'02.71""",Mars,Sagittarius,"25°34'56.52""",7th House,7,180,179.6816,0.3184,Weak
2026-01-10 13:15:00,Parashara_Drishti,Mars,Sagittarius,"25°35'25.48""",Jupiter,Gemini,"25°53'57.65""",7th House,7,180,180.3089,0.3089,Weak
2026-01-10 13:15:00,Parashara_Drishti,Jupiter,Gemini,"25°53'57.65""",Mars,Sagittarius,"25°35'25.48""",7th House,7,180,179.6911,0.3089,Weak
2026-01-10 13:30:00,Parashara_Drishti,Mars,Sagittarius,"25°35'54.45""",Jupiter,Gemini,"25°53'52.59""",7th House,7,180,180.2995,0.2995,Weak
2026-01-10 13:30:00,Parashara_Drishti,Jupiter,Gemini,"25°53'52.59""",Mars,Sagittarius,"25°35'54.45""",7th House,7,180,179.7005,0.2995,Weak
2026-01-10 13:45:00,Parashara_Drishti,Mars,Sagittarius,"25°36'23.41""",Jupiter,Gemini,"25°53'47.52""",7th House,7,180,180.29,0.29,Weak
2026-01-10 13:45:00,Parashara_Drishti,Jupiter,Gemini,"25°53'47.52""",Mars,Sagittarius,"25°36'23.41""",7th House,7,180,179.71,0.29,Weak
2026-01-10 14:00:00,Parashara_Drishti,Mars,Sagittarius,"25°36'52.37""",Jupiter,Gemini,"25°53'42.46""",7th House,7,180,180.2806,0.2806,Weak
2026-01-10 14:00:00,Parashara_Drishti,Jupiter,Gemini,"25°53'42.46""",Mars,Sagittarius,"25°36'52.37""",7th House,7,180,179.7194,0.2806,Weak
2026-01-10 14:15:00,Parashara_Drishti,Mars,Sagittarius,"25°37'21.33""",Jupiter,Gemini,"25°53'37.40""",7th House,7,180,180.2711,0.2711,Weak
2026-01-10 14:15:00,Parashara_Drishti,Jupiter,Gemini,"25°53'37.40""",Mars,Sagittarius,"25°37'21.33""",7th House,7,180,179.7289,0.2711,Weak
2026-01-10 14:30:00,Parashara_Drishti,Mars,Sagittarius,"25°37'50.29""",Jupiter,Gemini,"25°53'32.33""",7th House,7,180,180.2617,0.2617,Weak
2026-01-10 14:30:00,Parashara_Drishti,Jupiter,Gemini,"25°53'32.33""",Mars,Sagittarius,"25°37'50.29""",7th House,7,180,179.7383,0.2617,Weak
2026-01-10 14:45:00,Parashara_Drishti,Mars,Sagittarius,"25°38'19.25""",Jupiter,Gemini,"25°53'27.27""",7th House,7,180,180.2522,0.2522,Weak
2026-01-10 14:45:00,Parashara_Drishti,Jupiter,Gemini,"25°53'27.27""",Mars,Sagittarius,"25°38'19.25""",7th House,7,180,179.7478,0.2522,Weak
2026-01-10 15:00:00,Parashara_Drishti,Mars,Sagittarius,"25°38'48.22""",Jupiter,Gemini,"25°53'22.21""",7th House,7,180,180.2428,0.2428,Weak
2026-01-10 15:00:00,Parashara_Drishti,Jupiter,Gemini,"25°53'22.21""",Mars,Sagittarius,"25°38'48.22""",7th House,7,180,179.7572,0.2428,Weak
2026-01-10 15:15:00,Parashara_Drishti,Mars,Sagittarius,"25°39'17.18""",Jupiter,Gemini,"25°53'17.14""",7th House,7,180,180.2333,0.2333,Weak
2026-01-10 15:15:00,Parashara_Drishti,Jupiter,Gemini,"25°53'17.14""",Mars,Sagittarius,"25°39'17.18""",7th House,7,180,179.7667,0.2333,Weak
2026-01-10 15:30:00,Parashara_Drishti,Mars,Sagittarius,"25°39'46.14""",Jupiter,Gemini,"25°53'12.08""",7th House,7,180,180.2239,0.2239,Weak
2026-01-10 15:30:00,Parashara_Drishti,Jupiter,Gemini,"25°53'12.08""",Mars,Sagittarius,"25°39'46.14""",7th House,7,180,179.7761,0.2239,Weak
2026-01-10 15:45:00,Parashara_Drishti,Mars,Sagittarius,"25°40'15.10""",Jupiter,Gemini,"25°53'07.02""",7th House,7,180,180.2144,0.2144,Weak
2026-01-10 15:45:00,Parashara_Drishti,Jupiter,Gemini,"25°53'07.02""",Mars,Sagittarius,"25°40'15.10""",7th House,7,180,179.7856,0.2144,Weak
2026-01-10 16:00:00,Parashara_Drishti,Mars,Sagittarius,"25°40'44.07""",Jupiter,Gemini,"25°53'01.95""",7th House,7,180,180.205,0.205,Weak
2026-01-10 16:00:00,Parashara_Drishti,Jupiter,Gemini,"25°53'01.95""",Mars,Sagittarius,"25°40'44.07""",7th House,7,180,179.795,0.205,Weak
2026-01-10 16:15:00,Parashara_Drishti,Mars,Sagittarius,"25°41'13.03""",Jupiter,Gemini,"25°52'56.89""",7th House,7,180,180.1955,0.1955,Weak
2026-01-10 16:15:00,Parashara_Drishti,Jupiter,Gemini,"25°52'56.89""",Mars,Sagittarius,"25°41'13.03""",7th House,7,180,179.8045,0.1955,Weak
2026-01-10 16:30:00,Parashara_Drishti,Mars,Sagittarius,"25°41'42.00""",Jupiter,Gemini,"25°52'51.83""",7th House,7,180,180.1861,0.1861,Weak
2026-01-10 16:30:00,Parashara_Drishti,Jupiter,Gemini,"25°52'51.83""",Mars,Sagittarius,"25°41'42.00""",7th House,7,180,179.8139,0.1861,Weak
2026-01-10 16:45:00,Parashara_Drishti,Mars,Sagittarius,"25°42'10.96""",Jupiter,Gemini,"25°52'46.76""",7th House,7,180,180.1766,0.1766,Weak
2026-01-10 16:45:00,Parashara_Drishti,Jupiter,Gemini,"25°52'46.76""",Mars,Sagittarius,"25°42'10.96""",7th House,7,180,179.8234,0.1766,Weak
2026-01-10 17:00:00,Parashara_Drishti,Mars,Sagittarius,"25°42'39.92""",Jupiter,Gemini,"25°52'41.70""",7th House,7,180,180.1672,0.1672,Weak
2026-01-10 17:00:00,Parashara_Drishti,Jupiter,Gemini,"25°52'41.70""",Mars,Sagittarius,"25°42'39.92""",7th House,7,180,179.8328,0.1672,Weak
2026-01-10 17:15:00,Parashara_Drishti,Mars,Sagittarius,"25°43'08.89""",Jupiter,Gemini,"25°52'36.64""",7th House,7,180,180.1577,0.1577,Weak
2026-01-10 17:15:00,Parashara_Drishti,Jupiter,Gemini,"25°52'36.64""",Mars,Sagittarius,"25°43'08.89""",7th House,7,180,179.8423,0.1577,Weak
2026-01-10 17:30:00,Parashara_Drishti,Mars,Sagittarius,"25°43'37.85""",Jupiter,Gemini,"25°52'31.57""",7th House,7,180,180.1483,0.1483,Weak
2026-01-10 17:30:00,Parashara_Drishti,Jupiter,Gemini,"25°52'31.57""",Mars,Sagittarius,"25°43'37.85""",7th House,7,180,179.8517,0.1483,Weak
2026-01-10 17:45:00,Parashara_Drishti,Mars,Sagittarius,"25°44'06.82""",Jupiter,Gemini,"25°52'26.51""",7th House,7,180,180.1388,0.1388,Weak
2026-01-10 17:45:00,Parashara_Drishti,Jupiter,Gemini,"25°52'26.51""",Mars,Sagittarius,"25°44'06.82""",7th House,7,180,179.8612,0.1388,Weak
2026-01-10 18:00:00,Parashara_Drishti,Mars,Sagittarius,"25°44'35.78""",Jupiter,Gemini,"25°52'21.45""",7th House,7,180,180.1294,0.1294,Weak
2026-01-10 18:00:00,Parashara_Drishti,Jupiter,Gemini,"25°52'21.45""",Mars,Sagittarius,"25°44'35.78""",7th House,7,180,179.8706,0.1294,Weak
2026-01-10 18:15:00,Parashara_Drishti,Mars,Sagittarius,"25°45'04.75""",Jupiter,Gemini,"25°52'16.38""",7th House,7,180,180.1199,0.1199,Weak
2026-01-10 18:15:00,Parashara_Drishti,Jupiter,Gemini,"25°52'16.38""",Mars,Sagittarius,"25°45'04.75""",7th House,7,180,179.8801,0.1199,Weak
2026-01-10 18:30:00,Parashara_Drishti,Mars,Sagittarius,"25°45'33.72""",Jupiter,Gemini,"25°52'11.32""",7th House,7,180,180.1104,0.1104,Weak
2026-01-10 18:30:00,Parashara_Drishti,Jupiter,Gemini,"25°52'11.32""",Mars,Sagittarius,"25°45'33.72""",7th House,7,180,179.8896,0.1104,Weak
2026-01-10 18:45:00,Parashara_Drishti,Mars,Sagittarius,"25°46'02.68""",Jupiter,Gemini,"25°52'06.26""",7th House,7,180,180.101,0.101,Weak
2026-01-10 18:45:00,Parashara_Drishti,Jupiter,Gemini,"25°52'06.26""",Mars,Sagittarius,"25°46'02.68""",7th House,7,180,179.899,0.101,Weak
2026-01-10 19:00:00,Parashara_Drishti,Mars,Sagittarius,"25°46'31.65""",Jupiter,Gemini,"25°52'01.20""",7th House,7,180,180.0915,0.0915,Weak
2026-01-10 19:00:00,Parashara_Drishti,Jupiter,Gemini,"25°52'01.20""",Mars,Sagittarius,"25°46'31.65""",7th House,7,180,179.9085,0.0915,Weak
2026-01-10 19:15:00,Parashara_Drishti,Mars,Sagittarius,"25°47'00.62""",Jupiter,Gemini,"25°51'56.13""",7th House,7,180,180.0821,0.0821,Weak
2026-01-10 19:15:00,Parashara_Drishti,Jupiter,Gemini,"25°51'56.13""",Mars,Sagittarius,"25°47'00.62""",7th House,7,180,179.9179,0.0821,Weak
2026-01-10 19:30:00,Parashara_Drishti,Mars,Sagittarius,"25°47'29.58""",Jupiter,Gemini,"25°51'51.07""",7th House,7,180,180.0726,0.0726,Weak
2026-01-10 19:30:00,Parashara_Drishti,Jupiter,Gemini,"25°51'51.07""",Mars,Sagittarius,"25°47'29.58""",7th House,7,180,179.9274,0.0726,Weak
2026-01-10 19:45:00,Parashara_Drishti,Mars,Sagittarius,"25°47'58.55""",Jupiter,Gemini,"25°51'46.01""",7th House,7,180,180.0632,0.0632,Weak
