datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-11 07:30:00,Parashara_Drishti,Jupiter,Gemini,"25°47'48.05""",Sun,Sagittarius,"26°33'22.07""",7th House,7,180,180.7594,0.7594,Weak
2026-01-11 07:45:00,Parashara_Drishti,Sun,Sagittarius,"26°34'00.28""",Jupiter,Gemini,"25°47'42.99""",7th House,7,180,179.2285,0.7715,Standard
2026-01-11 07:45:00,Parashara_Drishti,Jupiter,Gemini,"25°47'42.99""",Sun,Sagittarius,"26°34'00.28""",7th House,7,180,180.7715,0.7715,Weak
2026-01-11 08:00:00,Parashara_Drishti,Sun,Sagittarius,"26°34'38.49""",Jupiter,Gemini,"25°47'37.93""",7th House,7,180,179.2165,0.7835,Standard
2026-01-11 08:00:00,Parashara_Drishti,Jupiter,Gemini,"25°47'37.93""",Sun,Sagittarius,"26°34'38.49""",7th House,7,180,180.7835,0.7835,Weak
2026-01-11 08:15:00,Parashara_Drishti,Sun,Sagittarius,"26°35'16.70""",Jupiter,Gemini,"25°47'32.86""",7th House,7,180,179.2045,0.7955,Standard
2026-01-11 08:15:00,Parashara_Drishti,Jupiter,Gemini,"25°47'32.86""",Sun,Sagittarius,"26°35'16.70""",7th House,7,180,180.7955,0.7955,Weak
2026-01-11 08:30:00,Parashara_Drishti,Sun,Sagittarius,"26°35'54.90""",Jupiter,Gemini,"25°47'27.80""",7th House,7,180,179.1925,0.8075,Standard
2026-01-11 08:30:00,Parashara_Drishti,Jupiter,Gemini,"25°47'27.80""",Sun,Sagittarius,"26°35'54.90""",7th House,7,180,180.8075,0.8075,Weak
2026-01-11 08:45:00,Parashara_Drishti,Sun,Sagittarius,"26°36'33.11""",Jupiter,Gemini,"25°47'22.74""",7th House,7,180,179.1805,0.8195,Standard
2026-01-11 08:45:00,Parashara_Drishti,Jupiter,Gemini,"25°47'22.74""",Sun,Sagittarius,"26°36'33.11""",7th House,7,180,180.8195,0.8195,Weak
2026-01-11 09:00:00,Parashara_Drishti,Sun,Sagittarius,"26°37'11.32""",Jupiter,Gemini,"25°47'17.68""",7th House,7,180,179.1684,0.8316,Standard
2026-01-11 09:00:00,Parashara_Drishti,Jupiter,Gemini,"25°47'17.68""",Sun,Sagittarius,"26°37'11.32""",7th House,7,180,180.8316,0.8316,Weak
2026-01-11 09:15:00,Parashara_Drishti,Sun,Sagittarius,"26°37'49.53""",Jupiter,Gemini,"25°47'12.62""",7th House,7,180,179.1564,0.8436,Standard
2026-01-11 09:15:00,Parashara_Drishti,Jupiter,Gemini,"25°47'12.62""",Sun,Sagittarius,"26°37'49.53""",7th House,7,180,180.8436,0.8436,Weak
2026-01-11 09:30:00,Parashara_Drishti,Sun,Sagittarius,"26°38'27.74""",Jupiter,Gemini,"25°47'07.55""",7th House,7,180,179.1444,0.8556,Standard
2026-01-11 09:30:00,Parashara_Drishti,Jupiter,Gemini,"25°47'07.55""",Sun,Sagittarius,"26°38'27.74""",7th House,7,180,180.8556,0.8556,Weak
2026-01-11 09:45:00,Parashara_Drishti,Sun,Sagittarius,"26°39'05.95""",Jupiter,Gemini,"25°47'02.49""",7th House,7,180,179.1324,0.8676,Standard
2026-01-11 09:45:00,Parashara_Drishti,Jupiter,Gemini,"25°47'02.49""",Sun,Sagittarius,"26°39'05.95""",7th House,7,180,180.8676,0.8676,Weak
2026-01-11 10:00:00,Parashara_Drishti,Sun,Sagittarius,"26°39'44.16""",Jupiter,Gemini,"25°46'57.43""",7th House,7,180,179.1204,0.8796,Standard
