datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-14 21:15:00,Parashara_Drishti,Jupiter,Gemini,"25°18'56.03""",Mercury,Sagittarius,"25°45'01.42""",7th House,7,180,180.4348,0.4348,Weak
2026-01-14 21:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°46'02.06""",Jupiter,Gemini,"25°18'51.00""",7th House,7,180,179.5469,0.4531,Standard
2026-01-14 21:30:00,Parashara_Drishti,Jupiter,Gemini,"25°18'51.00""",Mercury,Sagittarius,"25°46'02.06""",7th House,7,180,180.4531,0.4531,Weak
2026-01-14 21:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°47'02.70""",Jupiter,Gemini,"25°18'45.98""",7th House,7,180,179.5287,0.4713,Standard
2026-01-14 21:45:00,Parashara_Drishti,Jupiter,Gemini,"25°18'45.98""",Mercury,Sagittarius,"25°47'02.70""",7th House,7,180,180.4713,0.4713,Weak
2026-01-14 22:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°48'03.34""",Jupiter,Gemini,"25°18'40.95""",7th House,7,180,179.5104,0.4896,Standard
2026-01-14 22:00:00,Parashara_Drishti,Jupiter,Gemini,"25°18'40.95""",Mercury,Sagittarius,"25°48'03.34""",7th House,7,180,180.4896,0.4896,Weak
2026-01-14 22:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°49'03.99""",Jupiter,Gemini,"25°18'35.92""",7th House,7,180,179.4922,0.5078,Standard
2026-01-14 22:15:00,Parashara_Drishti,Jupiter,Gemini,"25°18'35.92""",Mercury,Sagittarius,"25°49'03.99""",7th House,7,180,180.5078,0.5078,Weak
2026-01-14 22:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°50'04.64""",Jupiter,Gemini,"25°18'30.89""",7th House,7,180,179.474,0.526,Standard
2026-01-14 22:30:00,Parashara_Drishti,Jupiter,Gemini,"25°18'30.89""",Mercury,Sagittarius,"25°50'04.64""",7th House,7,180,180.526,0.526,Weak
2026-01-14 22:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°51'05.30""",Jupiter,Gemini,"25°18'25.86""",7th House,7,180,179.4557,0.5443,Standard
2026-01-14 22:45:00,Parashara_Drishti,Jupiter,Gemini,"25°18'25.86""",Mercury,Sagittarius,"25°51'05.30""",7th House,7,180,180.5443,0.5443,Weak
2026-01-14 23:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°52'05.95""",Jupiter,Gemini,"25°18'20.84""",7th House,7,180,179.4375,0.5625,Standard
2026-01-14 23:00:00,Parashara_Drishti,Jupiter,Gemini,"25°18'20.84""",Mercury,Sagittarius,"25°52'05.95""",7th House,7,180,180.5625,0.5625,Weak
2026-01-14 23:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°53'06.61""",Jupiter,Gemini,"25°18'15.81""",7th House,7,180,179.4192,0.5808,Standard
2026-01-14 23:15:00,Parashara_Drishti,Jupiter,Gemini,"25°18'15.81""",Mercury,Sagittarius,"25°53'06.61""",7th House,7,180,180.5808,0.5808,Weak
2026-01-14 23:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°54'07.28""",Jupiter,Gemini,"25°18'10.78""",7th House,7,180,179.401,0.599,Standard
2026-01-14 23:30:00,Parashara_Drishti,Jupiter,Gemini,"25°18'10.78""",Mercury,Sagittarius,"25°54'07.28""",7th House,7,180,180.599,0.599,Weak
2026-01-14 23:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°55'07.94""",Jupiter,Gemini,"25°18'05.76""",7th House,7,180,179.3827,0.6173,Standard
2026-01-14 23:45:00,Parashara_Drishti,Jupiter,Gemini,"25°18'05.76""",Mercury,Sagittarius,"25°55'07.94""",7th House,7,180,180.6173,0.6173,Weak
